[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 15:10:35,867 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:36,267 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:37,412 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:38,664 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:39,238 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:40,055 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:41,539 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:41,956 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:44,985 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:44,985 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:47,048 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:47,802 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:49,201 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:49,204 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:49,438 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:50,405 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:51,753 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:53,125 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:53,765 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:54,030 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:56,341 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:58,342 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:58,343 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:59,527 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:10:59,527 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:00,253 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:00,963 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:02,697 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:04,351 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:04,487 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:08,324 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:09,462 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:09,675 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:10,140 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:11,162 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:11,257 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:14,351 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:14,874 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:15,493 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:16,215 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:16,215 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:17,891 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:19,723 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:20,562 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:20,797 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:22,575 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:23,140 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:24,609 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:26,496 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:26,653 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:28,047 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:30,629 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:31,194 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:31,618 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:31,773 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:32,297 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:33,139 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:33,461 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:34,694 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:34,694 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:38,035 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:39,402 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:40,164 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:40,570 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:41,084 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:41,275 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:43,901 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:45,945 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:46,148 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:46,494 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:48,975 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:50,844 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:51,274 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:52,576 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:52,655 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:53,107 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:54,000 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:54,357 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:54,624 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:54,943 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:55,205 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:58,706 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:11:59,805 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:01,968 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:01,990 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:03,599 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:04,924 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:06,072 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:10,393 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:10,717 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:13,726 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:13,924 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:14,053 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:14,055 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:15,673 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:16,121 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:16,496 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:20,457 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:20,457 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:21,661 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:22,171 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:22,174 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
