[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 14:22:13,994 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:14,495 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:14,612 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:15,857 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:15,933 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:17,115 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:21,192 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:21,443 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:21,449 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:22,031 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:22,263 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:22,679 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:22,780 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:24,314 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:24,720 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:25,307 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:25,516 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:26,054 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:26,653 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:27,155 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:27,449 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:27,671 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:27,777 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:28,489 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:28,621 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:31,269 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
