[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 14:47:09,032 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:09,433 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:10,402 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:11,635 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:11,696 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:13,820 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:14,870 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:16,159 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:16,164 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:47:16,461 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
